Ord_ID;Cust_ID;Prod_ID;Ship_ID;Order_Date;Ship_Date;Customer_Name;Province;Region;Customer_Segment;Sales;Order_Quantity;Order_Priority;DaysTakenForShipping
Ord_4645;Cust_1596;Prod_9;SHP_6472;2011-06-03;2011-06-05;BRYAN SPRUELL;BRITISH COLUMBIA;WEST;HOME OFFICE;2919;1;LOW;2
Ord_4665;Cust_1613;Prod_4;SHP_6501;2010-04-04;2010-04-05;JENNIFER PATT;BRITISH COLUMBIA;WEST;HOME OFFICE;2488477;20;NOT SPECIFIED;1
Ord_4676;Cust_1619;Prod_4;SHP_6522;2011-05-03;2011-05-04;CHARLES CRESTANI;BRITISH COLUMBIA;WEST;CONSUMER;23037125;41;HIGH;1
Ord_4683;Cust_1622;Prod_10;SHP_6533;2009-08-14;2009-08-15;BERENIKE KAMPE;BRITISH COLUMBIA;WEST;CORPORATE;341208;46;CRITICAL;1
Ord_4714;Cust_1619;Prod_4;SHP_6577;2009-04-30;2009-05-01;CHARLES CRESTANI;BRITISH COLUMBIA;WEST;CONSUMER;19129845;34;CRITICAL;1
Ord_4742;Cust_1587;Prod_9;SHP_6614;2012-04-09;2012-04-10;VICTORIA PISTEKA;BRITISH COLUMBIA;WEST;CORPORATE;3706;47;CRITICAL;1
Ord_4760;Cust_1650;Prod_4;SHP_6639;2010-06-06;2010-06-08;THOMAS THORNTON;BRITISH COLUMBIA;WEST;CONSUMER;51448715;41;LOW;2
Ord_4766;Cust_1651;Prod_4;SHP_6646;2011-09-04;2011-09-04;IRENE MADDOX;BRITISH COLUMBIA;WEST;CONSUMER;1756695;33;HIGH;0
Ord_4792;Cust_1568;Prod_16;SHP_6680;2009-04-12;2009-04-12;DAVE KIPP;BRITISH COLUMBIA;WEST;CONSUMER;19179;24;HIGH;0
Ord_497;Cust_185;Prod_4;SHP_669;2011-10-22;2011-10-23;JULIE CREIGHTON;BRITISH COLUMBIA;WEST;CORPORATE;1892848;14;NOT SPECIFIED;1
Ord_4808;Cust_1617;Prod_4;SHP_6701;2011-12-03;2011-12-10;BOBBY TRAFTON;BRITISH COLUMBIA;WEST;CORPORATE;19474265;34;LOW;7
Ord_4829;Cust_1613;Prod_10;SHP_6730;2010-12-20;2010-12-21;JENNIFER PATT;BRITISH COLUMBIA;WEST;HOME OFFICE;289699;27;HIGH;1
Ord_4831;Cust_1654;Prod_4;SHP_6732;2010-11-12;2010-11-13;RAYMOND FAIR;BRITISH COLUMBIA;WEST;SMALL BUSINESS;2170305;42;NOT SPECIFIED;1
Ord_4892;Cust_207;Prod_4;SHP_6824;2011-09-03;2011-09-04;ANTHONY O'DONNELL;BRITISH COLUMBIA;WEST;CONSUMER;4605895;8;HIGH;1
Ord_4593;Cust_1457;Prod_4;SHP_6388;2011-10-03;2011-10-05;BRAD THOMAS;YUKON;YUKON;HOME OFFICE;1721641;17;CRITICAL;2
Ord_4640;Cust_1597;Prod_16;SHP_6462;2009-06-30;2009-07-01;CHRISTY BRITTAIN;BRITISH COLUMBIA;WEST;CONSUMER;5544;16;HIGH;1
Ord_4679;Cust_1587;Prod_4;SHP_6528;2009-02-28;2009-02-28;VICTORIA PISTEKA;BRITISH COLUMBIA;WEST;CORPORATE;2823037;29;LOW;0
Ord_4741;Cust_1644;Prod_10;SHP_6613;2011-07-22;2011-07-24;NICOLE BRENNAN;BRITISH COLUMBIA;WEST;CONSUMER;330828;25;MEDIUM;2
Ord_4762;Cust_1570;Prod_10;SHP_6641;2012-05-03;2012-05-08;COREY LOCK;BRITISH COLUMBIA;WEST;HOME OFFICE;439478;46;LOW;5
Ord_4767;Cust_1619;Prod_4;SHP_6649;2012-02-18;2012-02-18;CHARLES CRESTANI;BRITISH COLUMBIA;WEST;CONSUMER;933385;2;LOW;0
Ord_360;Cust_1057;Prod_4;SHP_477;2009-04-06;2009-04-06;JENNA CAFFEY;ONTARIO;ONTARIO;CONSUMER;5705285;14;HIGH;0
Ord_3443;Cust_1246;Prod_9;SHP_4773;2012-04-12;2012-04-12;ERIC BARRETO;MANITOBA;PRARIE;SMALL BUSINESS;384917;46;CRITICAL;0
Ord_362;Cust_144;Prod_4;SHP_480;2012-05-26;2012-05-30;HAROLD ENGLE;PRINCE EDWARD ISLAND;ATLANTIC;HOME OFFICE;20830525;39;LOW;4
Ord_3465;Cust_1196;Prod_4;SHP_4800;2011-07-18;2011-07-20;TANJA NORVELL;MANITOBA;PRARIE;CORPORATE;47997885;39;NOT SPECIFIED;2
Ord_3487;Cust_1191;Prod_4;SHP_4829;2011-07-03;2011-07-05;JACK GARZA;MANITOBA;PRARIE;CORPORATE;631499;6;CRITICAL;2
Ord_3498;Cust_1175;Prod_4;SHP_4845;2009-10-10;2009-10-10;PHILLIP FLATHMANN;MANITOBA;PRARIE;SMALL BUSINESS;27105055;46;LOW;0
Ord_3534;Cust_1266;Prod_4;SHP_4894;2012-07-25;2012-07-27;WILLIAM BROWN;SASKACHEWAN;PRARIE;CORPORATE;17353515;31;NOT SPECIFIED;2
Ord_3550;Cust_1270;Prod_4;SHP_4916;2009-08-15;2009-08-16;MAYA HERMAN;SASKACHEWAN;PRARIE;CORPORATE;397732;21;CRITICAL;1
Ord_3574;Cust_1274;Prod_16;SHP_4947;2010-02-23;2010-02-25;WILLIAM BROWN;SASKACHEWAN;PRARIE;HOME OFFICE;41699;32;LOW;2
Ord_3650;Cust_1288;Prod_9;SHP_5059;2012-01-03;2012-01-07;EVA JACOBS;SASKACHEWAN;PRARIE;HOME OFFICE;335354;22;LOW;4
Ord_3719;Cust_1312;Prod_10;SHP_5158;2009-03-12;2009-03-12;ROB BEEGHLY;SASKACHEWAN;PRARIE;CONSUMER;507407;46;NOT SPECIFIED;0
Ord_3737;Cust_1303;Prod_4;SHP_5184;2011-12-26;2011-12-31;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;4483665;3;LOW;5
Ord_3340;Cust_1233;Prod_16;SHP_5230;2010-11-23;2010-11-23;MICHAEL OAKMAN;MANITOBA;PRARIE;SMALL BUSINESS;24143;35;NOT SPECIFIED;0
Ord_3805;Cust_1325;Prod_4;SHP_5278;2009-03-09;2009-03-11;KAREN BERN;SASKACHEWAN;PRARIE;CORPORATE;9873175;33;NOT SPECIFIED;2
Ord_3811;Cust_1329;Prod_4;SHP_5286;2009-03-28;2009-03-28;JONATHAN DOHERTY;SASKACHEWAN;PRARIE;CORPORATE;59453675;40;MEDIUM;0
Ord_3812;Cust_1333;Prod_16;SHP_5287;2011-07-19;2011-07-20;LYCORIS SAUNDERS;SASKACHEWAN;PRARIE;CORPORATE;56932;42;HIGH;1
Ord_3828;Cust_1332;Prod_4;SHP_5308;2011-06-26;2011-06-27;RICK WILSON;SASKACHEWAN;PRARIE;CONSUMER;772412;16;NOT SPECIFIED;1
Ord_3895;Cust_1353;Prod_9;SHP_5401;2010-09-17;2010-09-18;GREG HANSEN;SASKACHEWAN;PRARIE;HOME OFFICE;40583;41;MEDIUM;1
Ord_5196;Cust_1750;Prod_6;SHP_7262;2010-08-31;2010-09-02;BROOKE GILLINGHAM;ALBERTA;WEST;SMALL BUSINESS;27134;40;NOT SPECIFIED;2
Ord_5197;Cust_1759;Prod_6;SHP_7263;2011-05-03;2011-05-07;CATHERINE GLOTZBACH;ALBERTA;WEST;HOME OFFICE;148886;47;LOW;4
Ord_5234;Cust_1768;Prod_6;SHP_7311;2011-04-15;2011-04-16;KEN LONSDALE;ALBERTA;WEST;CONSUMER;3114;4;HIGH;1
Ord_5263;Cust_1769;Prod_6;SHP_7347;2009-10-15;2009-10-24;CARI SAYRE;ALBERTA;WEST;CORPORATE;18345;35;LOW;9
Ord_5278;Cust_1770;Prod_6;SHP_7367;2011-12-30;2012-01-01;ALICE MCCARTHY;ALBERTA;WEST;CORPORATE;17233;26;LOW;2
Ord_5289;Cust_1789;Prod_6;SHP_7383;2011-01-05;2011-01-06;ANTHONY JACOBS;ALBERTA;WEST;HOME OFFICE;55208;14;CRITICAL;1
Ord_5335;Cust_1782;Prod_6;SHP_7448;2009-08-22;2009-08-24;LARRY TRON;ALBERTA;WEST;HOME OFFICE;205598;40;MEDIUM;2
Ord_5345;Cust_1795;Prod_6;SHP_7465;2011-10-30;2011-10-30;TONY SAYRE;ALBERTA;WEST;SMALL BUSINESS;4329;8;NOT SPECIFIED;0
Ord_5382;Cust_1812;Prod_6;SHP_7517;2010-05-21;2010-05-21;CHRISTINE ABELMAN;ALBERTA;WEST;CORPORATE;2859;5;MEDIUM;0
Ord_5393;Cust_1814;Prod_6;SHP_7531;2009-03-21;2009-03-22;CHRISTOPHER CONANT;ALBERTA;WEST;HOME OFFICE;18679;30;HIGH;1
Ord_5412;Cust_1814;Prod_6;SHP_7556;2012-06-01;2012-06-02;CHRISTOPHER CONANT;ALBERTA;WEST;HOME OFFICE;12126;3;CRITICAL;1
Ord_5449;Cust_1813;Prod_6;SHP_7615;2011-07-05;2011-07-06;ERICA SMITH;ALBERTA;WEST;SMALL BUSINESS;5568;7;MEDIUM;1
Ord_5456;Cust_1818;Prod_6;SHP_7625;2010-11-09;2010-11-11;AARON BERGMAN;ALBERTA;WEST;CORPORATE;233789;43;MEDIUM;2
Ord_533;Cust_188;Prod_6;SHP_722;2009-02-19;2009-02-20;JUSTIN KNIGHT;BRITISH COLUMBIA;WEST;CORPORATE;18561;29;NOT SPECIFIED;1
Ord_5237;Cust_1742;Prod_6;SHP_7316;2011-08-26;2011-08-27;SIBELLA PARKS;ALBERTA;WEST;SMALL BUSINESS;113115;35;NOT SPECIFIED;1
Ord_5280;Cust_1786;Prod_6;SHP_7370;2009-05-15;2009-05-16;LARRY TRON;ALBERTA;WEST;CORPORATE;126742;29;HIGH;1
Ord_545;Cust_192;Prod_6;SHP_740;2009-04-04;2009-04-04;LENA CACIOPPO;BRITISH COLUMBIA;WEST;HOME OFFICE;30596;49;CRITICAL;0
Ord_546;Cust_198;Prod_6;SHP_741;2010-06-25;2010-06-26;SETH VERNON;BRITISH COLUMBIA;WEST;HOME OFFICE;203044;49;MEDIUM;1
Ord_5310;Cust_1776;Prod_6;SHP_7414;2011-06-16;2011-06-17;ANNIE THURMAN;ALBERTA;WEST;HOME OFFICE;13433;43;HIGH;1
Ord_5340;Cust_1791;Prod_6;SHP_7457;2011-11-16;2011-11-18;GRACE KELLY;ALBERTA;WEST;CONSUMER;19924;42;NOT SPECIFIED;2
Ord_551;Cust_200;Prod_6;SHP_748;2009-08-06;2009-08-10;ANTHONY JOHNSON;BRITISH COLUMBIA;WEST;SMALL BUSINESS;6581;9;LOW;4
Ord_5356;Cust_1795;Prod_6;SHP_7482;2012-04-24;2012-04-27;TONY SAYRE;ALBERTA;WEST;SMALL BUSINESS;5538;7;NOT SPECIFIED;3
Ord_552;Cust_201;Prod_6;SHP_749;2009-03-18;2009-03-19;KIMBERLY CARTER;BRITISH COLUMBIA;WEST;SMALL BUSINESS;5355;7;MEDIUM;1
Ord_5411;Cust_1798;Prod_6;SHP_7555;2010-09-17;2010-09-24;YOSEPH CARROLL;ALBERTA;WEST;CONSUMER;12716;20;LOW;7
Ord_5432;Cust_1813;Prod_6;SHP_7590;2010-02-02;2010-02-03;ERICA SMITH;ALBERTA;WEST;SMALL BUSINESS;7701;12;NOT SPECIFIED;1
Ord_586;Cust_205;Prod_6;SHP_797;2011-04-09;2011-04-11;JOY SMITH;BRITISH COLUMBIA;WEST;CONSUMER;164605;36;LOW;2
Ord_648;Cust_198;Prod_6;SHP_885;2010-07-20;2010-07-24;SETH VERNON;BRITISH COLUMBIA;WEST;HOME OFFICE;12251;26;LOW;4
Ord_672;Cust_224;Prod_6;SHP_919;2012-12-04;2012-12-07;ROY SKARIA;BRITISH COLUMBIA;WEST;CORPORATE;22801;36;HIGH;3
Ord_3498;Cust_1175;Prod_5;SHP_4845;2009-10-10;2009-10-10;PHILLIP FLATHMANN;MANITOBA;PRARIE;SMALL BUSINESS;5332;10;LOW;0
Ord_3503;Cust_1245;Prod_12;SHP_4853;2009-01-22;2009-01-23;RUSSELL APPLEGATE;MANITOBA;PRARIE;SMALL BUSINESS;13483;49;MEDIUM;1
Ord_366;Cust_146;Prod_5;SHP_487;2011-01-11;2011-01-13;GREG GUTHRIE;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;6741;15;LOW;2
Ord_3544;Cust_1261;Prod_5;SHP_4907;2009-03-16;2009-03-18;JOHN DRYER;SASKACHEWAN;PRARIE;CORPORATE;8242;11;NOT SPECIFIED;2
Ord_3550;Cust_1270;Prod_12;SHP_4916;2009-08-15;2009-08-16;MAYA HERMAN;SASKACHEWAN;PRARIE;CORPORATE;1896;37;CRITICAL;1
Ord_3562;Cust_1265;Prod_1;SHP_4932;2010-12-29;2010-12-29;RANDY BRADLEY;SASKACHEWAN;PRARIE;SMALL BUSINESS;2093;14;HIGH;0
Ord_3581;Cust_1264;Prod_1;SHP_4958;2009-04-17;2009-04-17;PATRICK RYAN;SASKACHEWAN;PRARIE;CORPORATE;1785364;41;LOW;0
Ord_3641;Cust_1270;Prod_12;SHP_5043;2012-08-12;2012-08-17;MAYA HERMAN;SASKACHEWAN;PRARIE;CORPORATE;16156;36;LOW;5
Ord_3682;Cust_1297;Prod_1;SHP_5106;2011-12-12;2011-12-13;MARK HAMILTON;SASKACHEWAN;PRARIE;HOME OFFICE;36469;22;MEDIUM;1
Ord_3693;Cust_1287;Prod_1;SHP_5118;2010-10-05;2010-10-12;MICHELLE MORAY;SASKACHEWAN;PRARIE;CORPORATE;9603;6;LOW;7
Ord_3713;Cust_1307;Prod_1;SHP_5145;2012-08-08;2012-08-08;ANDY REITER;SASKACHEWAN;PRARIE;CORPORATE;2783;2;MEDIUM;0
Ord_3807;Cust_1329;Prod_5;SHP_5280;2009-06-03;2009-06-05;JONATHAN DOHERTY;SASKACHEWAN;PRARIE;CORPORATE;118606;42;NOT SPECIFIED;2
Ord_3855;Cust_1345;Prod_1;SHP_5344;2010-11-03;2010-11-05;RICK WILSON;SASKACHEWAN;PRARIE;CORPORATE;26743;22;HIGH;2
Ord_399;Cust_138;Prod_5;SHP_536;2011-03-29;2011-03-29;JACK LEBRON;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;114611;42;LOW;0
Ord_3936;Cust_1342;Prod_1;SHP_5466;2011-10-31;2011-11-02;NEIL KNUDSON;SASKACHEWAN;PRARIE;HOME OFFICE;59704;35;CRITICAL;2
Ord_3936;Cust_1342;Prod_12;SHP_5466;2011-10-31;2011-11-02;NEIL KNUDSON;SASKACHEWAN;PRARIE;HOME OFFICE;5459;11;CRITICAL;2
Ord_409;Cust_151;Prod_5;SHP_552;2010-11-17;2010-11-19;GREG GUTHRIE;PRINCE EDWARD ISLAND;ATLANTIC;SMALL BUSINESS;68466;34;HIGH;2
Ord_3801;Cust_1327;Prod_5;SHP_5567;2012-07-15;2012-07-16;MEG TILLMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;11981;23;HIGH;1
Ord_5464;Cust_1812;Prod_5;SHP_7634;2009-10-18;2009-10-25;CHRISTINE ABELMAN;ALBERTA;WEST;CORPORATE;133319;22;LOW;7
Ord_564;Cust_202;Prod_12;SHP_766;2012-09-20;2012-09-21;SALLY KNUTSON;BRITISH COLUMBIA;WEST;CORPORATE;945;29;NOT SPECIFIED;1
Ord_58;Cust_43;Prod_1;SHP_77;2011-10-10;2011-10-12;BRYAN DAVIS;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;203956;7;NOT SPECIFIED;2
Ord_599;Cust_208;Prod_5;SHP_818;2012-03-09;2012-03-11;EMILY GRADY;BRITISH COLUMBIA;WEST;HOME OFFICE;147639;35;CRITICAL;2
Ord_615;Cust_214;Prod_1;SHP_840;2010-02-27;2010-03-01;SONIA SUNLEY;BRITISH COLUMBIA;WEST;CORPORATE;453866;40;LOW;2
Ord_615;Cust_214;Prod_12;SHP_840;2010-02-27;2010-03-01;SONIA SUNLEY;BRITISH COLUMBIA;WEST;CORPORATE;13032021;2;LOW;2
Ord_3692;Cust_1291;Prod_12;SHP_5117;2011-04-20;2011-04-22;CINDY SCHNELLING;SASKACHEWAN;PRARIE;CORPORATE;6784;24;HIGH;2
Ord_4956;Cust_1690;Prod_3;SHP_6917;2010-04-11;2010-04-12;RICARDO BLOCK;ALBERTA;WEST;CORPORATE;4958;11;HIGH;1
Ord_4963;Cust_1695;Prod_3;SHP_6925;2012-12-10;2012-12-11;SUNG CHUNG;ALBERTA;WEST;HOME OFFICE;366541;30;NOT SPECIFIED;1
Ord_4429;Cust_1522;Prod_3;SHP_6928;2010-09-07;2010-09-08;VICTORIA PISTEKA;YUKON;YUKON;CORPORATE;15879;13;HIGH;1
Ord_4969;Cust_1698;Prod_8;SHP_6935;2011-09-22;2011-09-23;TAMARA MANNING;ALBERTA;WEST;CORPORATE;657204;23;HIGH;1
Ord_4981;Cust_1692;Prod_3;SHP_6952;2011-10-28;2011-11-01;SUNG PAK;ALBERTA;WEST;SMALL BUSINESS;1515;49;LOW;4
Ord_4991;Cust_1701;Prod_3;SHP_6967;2009-12-08;2009-12-11;SHAUN CHANCE;ALBERTA;WEST;CORPORATE;339051;27;CRITICAL;3
Ord_518;Cust_193;Prod_8;SHP_697;2010-10-10;2010-10-11;KIMBERLY CARTER;BRITISH COLUMBIA;WEST;HOME OFFICE;31969;43;CRITICAL;1
Ord_5000;Cust_1701;Prod_8;SHP_6979;2010-09-03;2010-09-04;SHAUN CHANCE;ALBERTA;WEST;CORPORATE;73336;7;MEDIUM;1
Ord_5047;Cust_1714;Prod_3;SHP_7043;2009-10-17;2009-10-19;LAUREL WORKMAN;ALBERTA;WEST;HOME OFFICE;1035;23;MEDIUM;2
Ord_4584;Cust_1561;Prod_3;SHP_6378;2010-08-03;2010-08-04;PETE KRIZ;YUKON;YUKON;CORPORATE;10669;22;CRITICAL;1
Ord_4609;Cust_1464;Prod_8;SHP_6410;2010-06-05;2010-06-06;LUKE FOSTER;YUKON;YUKON;CORPORATE;4349;5;CRITICAL;1
Ord_4635;Cust_1592;Prod_3;SHP_6455;2012-03-03;2012-03-05;BARRY WEIRICH;BRITISH COLUMBIA;WEST;CORPORATE;1412;21;NOT SPECIFIED;2
Ord_486;Cust_174;Prod_3;SHP_654;2009-06-26;2009-06-29;LOGAN HAUSHALTER;MANITOBA;PRARIE;CORPORATE;15545;10;CRITICAL;3
Ord_4704;Cust_1633;Prod_3;SHP_6564;2012-03-23;2012-03-24;JULIANA KROHN;BRITISH COLUMBIA;WEST;CORPORATE;1306406;31;HIGH;1
Ord_4708;Cust_1635;Prod_3;SHP_6569;2012-06-03;2012-06-04;DEBRA CATINI;BRITISH COLUMBIA;WEST;SMALL BUSINESS;12751;22;MEDIUM;1
Ord_4763;Cust_1627;Prod_8;SHP_6642;2010-02-22;2010-02-24;TIM TASLIMI;BRITISH COLUMBIA;WEST;CORPORATE;15018;47;MEDIUM;2
Ord_4774;Cust_1653;Prod_8;SHP_6658;2010-03-22;2010-03-24;ERIC BARRETO;BRITISH COLUMBIA;WEST;CONSUMER;73907;36;CRITICAL;2
Ord_4776;Cust_1616;Prod_3;SHP_6660;2010-02-24;2010-02-26;NORA PAIGE;BRITISH COLUMBIA;WEST;SMALL BUSINESS;18195;36;HIGH;2
Ord_4840;Cust_1674;Prod_3;SHP_6749;2010-07-14;2010-07-16;ANDREW ALLEN;BRITISH COLUMBIA;WEST;CORPORATE;27868;20;HIGH;2
Ord_4854;Cust_1669;Prod_3;SHP_6774;2012-12-28;2012-12-30;ART FOSTER;BRITISH COLUMBIA;WEST;HOME OFFICE;4445;2;MEDIUM;2
Ord_4869;Cust_1682;Prod_3;SHP_6794;2010-05-06;2010-05-08;BARRY BLUMSTEIN;BRITISH COLUMBIA;WEST;SMALL BUSINESS;4323;9;HIGH;2
Ord_4899;Cust_1673;Prod_3;SHP_6833;2010-03-21;2010-03-22;FRED HARTON;BRITISH COLUMBIA;WEST;HOME OFFICE;16753;18;HIGH;1
Ord_4929;Cust_234;Prod_3;SHP_6876;2010-04-25;2010-04-26;CHRISTOPHER MARTINEZ;BRITISH COLUMBIA;WEST;SMALL BUSINESS;28953;34;HIGH;1
Ord_4940;Cust_1677;Prod_3;SHP_6891;2012-01-08;2012-01-09;LAUREN LEATHERBURY;BRITISH COLUMBIA;WEST;CORPORATE;19829;41;HIGH;1
Ord_327;Cust_120;Prod_3;SHP_435;2010-05-07;2010-05-07;SUSAN VITTORINI;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;6036;24;CRITICAL;0
Ord_3147;Cust_1169;Prod_8;SHP_4370;2009-03-01;2009-03-02;DENISE MONTON;MANITOBA;PRARIE;HOME OFFICE;66736;25;CRITICAL;1
Ord_3168;Cust_1156;Prod_3;SHP_4395;2010-07-17;2010-07-19;JOE ELIJAH;MANITOBA;PRARIE;HOME OFFICE;22506;41;HIGH;2
Ord_3171;Cust_1162;Prod_8;SHP_4401;2010-02-26;2010-02-26;STEVE CHAPMAN;MANITOBA;PRARIE;CORPORATE;286455;34;LOW;0
Ord_3175;Cust_1156;Prod_3;SHP_4406;2010-09-22;2010-09-29;JOE ELIJAH;MANITOBA;PRARIE;HOME OFFICE;2838;33;LOW;7
Ord_3181;Cust_1171;Prod_8;SHP_4414;2012-06-02;2012-06-04;MARC CRIER;MANITOBA;PRARIE;CONSUMER;12912;25;MEDIUM;2
Ord_3215;Cust_1188;Prod_8;SHP_4458;2012-01-23;2012-01-24;THAIS SISSMAN;MANITOBA;PRARIE;SMALL BUSINESS;14542;7;HIGH;1
Ord_342;Cust_132;Prod_3;SHP_457;2009-12-02;2009-12-04;HAROLD ENGLE;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;55785;42;HIGH;2
Ord_3310;Cust_1218;Prod_8;SHP_4590;2010-09-18;2010-09-22;MIKE GOCKENBACH;MANITOBA;PRARIE;CONSUMER;80144;35;LOW;4
Ord_3315;Cust_1219;Prod_8;SHP_4599;2009-08-18;2009-08-20;TOM ZANDUSKY;MANITOBA;PRARIE;HOME OFFICE;2449;5;CRITICAL;2
Ord_345;Cust_135;Prod_8;SHP_460;2012-11-19;2012-11-20;GUY ARMSTRONG;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;22291;14;MEDIUM;1
Ord_3324;Cust_1178;Prod_8;SHP_4613;2010-04-16;2010-04-16;PENELOPE SEWALL;MANITOBA;PRARIE;HOME OFFICE;61415;15;HIGH;0
Ord_5060;Cust_1720;Prod_8;SHP_7063;2010-02-11;2010-02-11;CHUCK CLARK;ALBERTA;WEST;CORPORATE;8156;8;HIGH;0
Ord_5099;Cust_1707;Prod_3;SHP_7121;2012-09-25;2012-09-27;PAULINE WEBBER;ALBERTA;WEST;CONSUMER;36276;26;NOT SPECIFIED;2
Ord_528;Cust_190;Prod_8;SHP_716;2012-04-27;2012-04-27;ROB HABERLIN;BRITISH COLUMBIA;WEST;CONSUMER;101487;34;HIGH;0
Ord_5125;Cust_1729;Prod_3;SHP_7163;2012-01-12;2012-01-13;MITCH GASTINEAU;ALBERTA;WEST;SMALL BUSINESS;21072021;2;HIGH;1
Ord_5132;Cust_1700;Prod_3;SHP_7171;2012-05-02;2012-05-09;JOHN MURRAY;ALBERTA;WEST;SMALL BUSINESS;1897;3;LOW;7
Ord_530;Cust_197;Prod_3;SHP_719;2012-06-30;2012-07-01;MICHELLE ARNETT;BRITISH COLUMBIA;WEST;HOME OFFICE;7893;18;HIGH;1
Ord_5216;Cust_1749;Prod_3;SHP_7289;2009-06-15;2009-06-16;ADAM SHILLINGSBURG;ALBERTA;WEST;CORPORATE;15799;35;NOT SPECIFIED;1
Ord_538;Cust_188;Prod_3;SHP_729;2010-07-04;2010-07-06;JUSTIN KNIGHT;BRITISH COLUMBIA;WEST;CORPORATE;3488;6;HIGH;2
Ord_542;Cust_188;Prod_3;SHP_734;2009-07-06;2009-07-06;JUSTIN KNIGHT;BRITISH COLUMBIA;WEST;CORPORATE;31012021;46;LOW;0
Ord_542;Cust_188;Prod_8;SHP_734;2009-07-06;2009-07-06;JUSTIN KNIGHT;BRITISH COLUMBIA;WEST;CORPORATE;44646;22;LOW;0
Ord_5278;Cust_1770;Prod_3;SHP_7367;2011-12-30;2012-01-01;ALICE MCCARTHY;ALBERTA;WEST;CORPORATE;85275;29;LOW;2
Ord_5285;Cust_1787;Prod_8;SHP_7378;2012-12-18;2012-12-19;HAROLD PAWLAN;ALBERTA;WEST;SMALL BUSINESS;863561;29;HIGH;1
Ord_5373;Cust_1810;Prod_3;SHP_7503;2012-01-16;2012-01-20;ANDREW ROBERTS;ALBERTA;WEST;HOME OFFICE;363303;33;LOW;4
Ord_639;Cust_209;Prod_4;SHP_872;2010-03-13;2010-03-14;ALEX AVILA;BRITISH COLUMBIA;WEST;HOME OFFICE;7636485;8;CRITICAL;1
Ord_705;Cust_231;Prod_4;SHP_965;2010-03-26;2010-03-28;LELA DONOVAN;BRITISH COLUMBIA;WEST;CORPORATE;15806005;30;MEDIUM;2
Ord_711;Cust_232;Prod_4;SHP_974;2010-11-12;2010-11-13;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;21456975;18;HIGH;1
Ord_4859;Cust_1678;Prod_9;SHP_6779;2009-01-12;2009-01-14;GREG MATTHIAS;BRITISH COLUMBIA;WEST;HOME OFFICE;26079;28;LOW;2
Ord_513;Cust_193;Prod_10;SHP_692;2010-09-30;2010-10-03;KIMBERLY CARTER;BRITISH COLUMBIA;WEST;HOME OFFICE;690013;38;CRITICAL;3
Ord_4960;Cust_1696;Prod_4;SHP_6922;2011-08-18;2011-08-19;RESI POLKING;ALBERTA;WEST;SMALL BUSINESS;24224405;44;HIGH;1
Ord_4988;Cust_1704;Prod_10;SHP_6963;2012-03-13;2012-03-15;MIKE PELLETIER;ALBERTA;WEST;CORPORATE;648326;29;NOT SPECIFIED;2
Ord_4988;Cust_1704;Prod_4;SHP_6963;2012-03-13;2012-03-15;MIKE PELLETIER;ALBERTA;WEST;CORPORATE;1446207;13;NOT SPECIFIED;2
Ord_519;Cust_191;Prod_4;SHP_698;2009-02-05;2009-02-09;CHRISTINA VANDERZANDEN;BRITISH COLUMBIA;WEST;SMALL BUSINESS;926585;6;LOW;4
Ord_5005;Cust_1700;Prod_4;SHP_6984;2009-10-07;2009-10-08;JOHN MURRAY;ALBERTA;WEST;SMALL BUSINESS;654874;12;HIGH;1
Ord_5051;Cust_1715;Prod_16;SHP_7049;2012-12-08;2012-12-08;LISA RYAN;ALBERTA;WEST;HOME OFFICE;3215;29;CRITICAL;0
Ord_5057;Cust_1718;Prod_10;SHP_7057;2012-06-11;2012-06-12;JULIA DUNBAR;ALBERTA;WEST;CONSUMER;88323;7;MEDIUM;1
Ord_5057;Cust_1718;Prod_4;SHP_7057;2012-06-11;2012-06-12;JULIA DUNBAR;ALBERTA;WEST;CONSUMER;760801;46;MEDIUM;1
Ord_5063;Cust_1721;Prod_4;SHP_7069;2011-05-19;2011-05-21;DARREN KOUTRAS;ALBERTA;WEST;CONSUMER;6501395;34;HIGH;2
Ord_5074;Cust_1725;Prod_10;SHP_7085;2009-08-15;2009-08-19;CHLORIS KASTENSMIDT;ALBERTA;WEST;CONSUMER;1466515;17;LOW;4
Ord_5084;Cust_1719;Prod_4;SHP_7099;2009-07-13;2009-07-13;CARL WEISS;ALBERTA;WEST;CONSUMER;223499;34;LOW;0
Ord_5109;Cust_1728;Prod_4;SHP_7134;2011-12-18;2011-12-18;LISA HAZARD;ALBERTA;WEST;HOME OFFICE;56785525;42;MEDIUM;0
Ord_533;Cust_188;Prod_16;SHP_722;2009-02-19;2009-02-20;JUSTIN KNIGHT;BRITISH COLUMBIA;WEST;CORPORATE;1101996;4;NOT SPECIFIED;1
